Year,City,Sport,Discipline,Athlete,Code,Country,Gender,Event,Medal
1948,London,Wrestling,Wrestling Free.,"MÜLLER, Adolf",SUI,Switzerland,Men,57 - 63KG (Featherweight),Bronze
1948,London,Wrestling,Wrestling Free.,"BILGE, Gazanfer",TUR,Turkey,Men,57 - 63KG (Featherweight),Gold
1948,London,Wrestling,Wrestling Free.,"SJÖLIN, Ivar",SWE,Sweden,Men,57 - 63KG (Featherweight),Silver
1948,London,Wrestling,Wrestling Free.,"BAUMANN, Hermann",SUI,Switzerland,Men,63 - 67KG (Lightweight),Bronze
1948,London,Wrestling,Wrestling Free.,"ATIK, Celal",TUR,Turkey,Men,63 - 67KG (Lightweight),Gold
1948,London,Wrestling,Wrestling Free.,"FRÄNDFORS-JÖNSSON, Gösta",SWE,Sweden,Men,63 - 67KG (Lightweight),Silver
1948,London,Wrestling,Wrestling Free.,"MERRILL, Leland Gilbert Jr.",USA,United States,Men,67 - 73KG (Welterweight),Bronze
1948,London,Wrestling,Wrestling Free.,"DOGU, Yasar",TUR,Turkey,Men,67 - 73KG (Welterweight),Gold
1948,London,Wrestling,Wrestling Free.,"GARRARD, Richard Edward",AUS,Australia,Men,67 - 73KG (Welterweight),Silver
1948,London,Wrestling,Wrestling Free.,"LINDEN, Erik",SWE,Sweden,Men,73 - 79KG (Middleweight),Bronze
1948,London,Wrestling,Wrestling Free.,"BRAND, Glen",USA,United States,Men,73 - 79KG (Middleweight),Gold
1948,London,Wrestling,Wrestling Free.,"CANDEMIR, Adil",TUR,Turkey,Men,73 - 79KG (Middleweight),Silver
1948,London,Wrestling,Wrestling Free.,"FAHLKVIST, Bengt",SWE,Sweden,Men,79 - 87KG (Light-Heavyweight),Bronze
1948,London,Wrestling,Wrestling Free.,"WITTENBERG, Henry",USA,United States,Men,79 - 87KG (Light-Heavyweight),Gold
1948,London,Wrestling,Wrestling Free.,"STÖCKLI, Fritz",SUI,Switzerland,Men,79 - 87KG (Light-Heavyweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"KANGASMÄKI, Reino",FIN,Finland,Men,- 52KG (Flyweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"LOMBARDI, Pietro",ITA,Italy,Men,- 52KG (Flyweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"OLCAY, Kenan",TUR,Turkey,Men,- 52KG (Flyweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"FANTONI, Guido",ITA,Italy,Men,+ 87KG (Super Heavyweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"KIREÇÇI, Ahmet",TUR,Turkey,Men,+ 87KG (Super Heavyweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"NILSSON, Tor",SWE,Sweden,Men,+ 87KG (Super Heavyweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"KAYA, Halil",TUR,Turkey,Men,52 - 57KG (Bantamweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"PETERSEN, Kurt",SWE,Sweden,Men,52 - 57KG (Bantamweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"HASSAN ALI, Mahmoud",EGY,Egypt,Men,52 - 57KG (Bantamweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"TOTH, Ferenc",HUN,Hungary,Men,57 - 61KG (Featherweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"OKTAV, Mehmet",TUR,Turkey,Men,57 - 61KG (Featherweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"ANDERBERG, Olle",SWE,Sweden,Men,57 - 61KG (Featherweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"FERENCZ, Karoly",HUN,Hungary,Men,61 - 67KG (Lightweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"FREIJ, Gustav",SWE,Sweden,Men,61 - 67KG (Lightweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"ERIKSEN, Aage Ingvar",NOR,Norway,Men,61 - 67KG (Lightweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"HANSEN, Christian Henrik",DEN,Denmark,Men,67 - 73KG (Welterweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"ANDERSSON, Gösta",SWE,Sweden,Men,67 - 73KG (Welterweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"SZILVASI, Miklos",HUN,Hungary,Men,67 - 73KG (Welterweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"GALLEGATI, Ercole",ITA,Italy,Men,73 - 79KG (Middleweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"GRÖNBERG, Axel",SWE,Sweden,Men,73 - 79KG (Middleweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"TAYFUR, Muhlis",TUR,Turkey,Men,73 - 79KG (Middleweight),Silver
1948,London,Wrestling,Wrestling Gre-R,"ORABI, Ibrahim",EGY,Egypt,Men,79 - 87KG (Light-Heavyweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"NILSSON, Karl-Erik",SWE,Sweden,Men,79 - 87KG (Light-Heavyweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"GRÖNDAHL, Kelpo Olavi",FIN,Finland,Men,79 - 87KG (Light-Heavyweight),Silver
1952,Helsinki,Aquatics,Diving,"HAASE, Günther",GER,Germany,Men,10M Platform,Bronze
1952,Helsinki,Aquatics,Diving,"LEE, Samuel",USA,United States,Men,10M Platform,Gold
1952,Helsinki,Aquatics,Diving,"CAPILLA PEREZ, Joaquin",MEX,Mexico,Men,10M Platform,Silver
1952,Helsinki,Aquatics,Diving,"STOVER-IRWIN, Juno Roslays",USA,United States,Women,10M Platform,Bronze
1952,Helsinki,Aquatics,Diving,"MCCORMICK, Patricia",USA,United States,Women,10M Platform,Gold
1952,Helsinki,Aquatics,Diving,"MYERS-POPE, Paula Jean",USA,United States,Women,10M Platform,Silver
1952,Helsinki,Aquatics,Diving,"CLOTWORTHY, Robert Lynn",USA,United States,Men,3M Springboard,Bronze
1952,Helsinki,Aquatics,Diving,"BROWNING, David Grieg Jr.",USA,United States,Men,3M Springboard,Gold
1952,Helsinki,Aquatics,Diving,"ANDERSON, Miller Altman",USA,United States,Men,3M Springboard,Silver
1952,Helsinki,Aquatics,Diving,"OLSEN-JENSEN, Zoe-Ann",USA,United States,Women,3M Springboard,Bronze
1952,Helsinki,Aquatics,Diving,"MCCORMICK, Patricia",USA,United States,Women,3M Springboard,Gold
1952,Helsinki,Aquatics,Diving,"MOREAU, Madeleine",FRA,France,Women,3M Springboard,Silver
1952,Helsinki,Aquatics,Swimming,"TAYLOR, Jack George Neil",USA,United States,Men,100M Backstroke,Bronze
1952,Helsinki,Aquatics,Swimming,"OYAKAWA, Yoshinobu",USA,United States,Men,100M Backstroke,Gold
1952,Helsinki,Aquatics,Swimming,"BOZON, Gilbert",FRA,France,Men,100M Backstroke,Silver
1952,Helsinki,Aquatics,Swimming,"STEWART, Jean",NZL,New Zealand,Women,100M Backstroke,Bronze
1952,Helsinki,Aquatics,Swimming,"HARRISON, Joan Cynthia",RSA,South Africa,Women,100M Backstroke,Gold
1952,Helsinki,Aquatics,Swimming,"WIELEMA, Geertje",NED,Netherlands,Women,100M Backstroke,Silver
1952,Helsinki,Aquatics,Swimming,"LARSSON, Göran",SWE,Sweden,Men,100M Freestyle,Bronze
1952,Helsinki,Aquatics,Swimming,"SCHOLES, Clark Currie",USA,United States,Men,100M Freestyle,Gold
1952,Helsinki,Aquatics,Swimming,"SUZUKI, Hiroshi",JPN,Japan,Men,100M Freestyle,Silver
1952,Helsinki,Aquatics,Swimming,"TEMES, Judith",HUN,Hungary,Women,100M Freestyle,Bronze
1952,Helsinki,Aquatics,Swimming,"SZÖKE, Katalin",HUN,Hungary,Women,100M Freestyle,Gold
1952,Helsinki,Aquatics,Swimming,"TERMEULEN, Johanna Maria",NED,Netherlands,Women,100M Freestyle,Silver
1952,Helsinki,Aquatics,Swimming,"OKAMOTO, Tetsuo",BRA,Brazil,Men,1500M Freestyle,Bronze
1952,Helsinki,Aquatics,Swimming,"KONNO, Ford Hiroshi",USA,United States,Men,1500M Freestyle,Gold
1952,Helsinki,Aquatics,Swimming,"HASHIZUME, Shiro",JPN,Japan,Men,1500M Freestyle,Silver
1952,Helsinki,Aquatics,Swimming,"KLEIN, Herbert",GER,Germany,Men,200M Breaststroke,Bronze
1952,Helsinki,Aquatics,Swimming,"DAVIES, John Griffith",AUS,Australia,Men,200M Breaststroke,Gold
1952,Helsinki,Aquatics,Swimming,"STASSFORTH, Bowen Dow",USA,United States,Men,200M Breaststroke,Silver
1952,Helsinki,Aquatics,Swimming,"GORDON-MCKAY, Helen Orr",GBR,United Kingdom,Women,200M Breaststroke,Bronze
1952,Helsinki,Aquatics,Swimming,"SZEKELY, Eva",HUN,Hungary,Women,200M Breaststroke,Gold
1952,Helsinki,Aquatics,Swimming,"NOVAK-GERARD, Eva",HUN,Hungary,Women,200M Breaststroke,Silver
1952,Helsinki,Aquatics,Swimming,"ÖSTRAND, Per-Olof",SWE,Sweden,Men,400M Freestyle,Bronze
1952,Helsinki,Aquatics,Swimming,"BOITEUX, Jean",FRA,France,Men,400M Freestyle,Gold
1952,Helsinki,Aquatics,Swimming,"KONNO, Ford Hiroshi",USA,United States,Men,400M Freestyle,Silver
1952,Helsinki,Aquatics,Swimming,"KAWAMOTO, Evelyn Tokue",USA,United States,Women,400M Freestyle,Bronze
1952,Helsinki,Aquatics,Swimming,"GYENGE, Valeria",HUN,Hungary,Women,400M Freestyle,Gold
1952,Helsinki,Aquatics,Swimming,"NOVAK-GERARD, Eva",HUN,Hungary,Women,400M Freestyle,Silver
1952,Helsinki,Aquatics,Swimming,"ALDERSON-ROSAZZA, Joan Ann",USA,United States,Women,4X100M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"KAWAMOTO, Evelyn Tokue",USA,United States,Women,4X100M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"LA VINE, Jacqueline Carol",USA,United States,Women,4X100M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"STEPAN, Mary Louise",USA,United States,Women,4X100M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"NOVAK, Ilona",HUN,Hungary,Women,4X100M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"NOVAK-GERARD, Eva",HUN,Hungary,Women,4X100M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"SZÖKE, Katalin",HUN,Hungary,Women,4X100M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"TEMES, Judith",HUN,Hungary,Women,4X100M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"HEIJTING-SCHUHMACHER, Irma",NED,Netherlands,Women,4X100M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Swimming,"LINSSEN-VAESSEN, Marie-Louise Jean",NED,Netherlands,Women,4X100M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Swimming,"TERMEULEN, Johanna Maria",NED,Netherlands,Women,4X100M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Swimming,"VAN VOORN, Cornelia (Koosje)",NED,Netherlands,Women,4X100M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Swimming,"BERNARDO, Joseph",FRA,France,Men,4X200M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"BOITEUX, Jean",FRA,France,Men,4X200M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"EMINENTE, Aldo",FRA,France,Men,4X200M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"JANY, Alexandre",FRA,France,Men,4X200M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming,"KONNO, Ford Hiroshi",USA,United States,Men,4X200M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,United States,Men,4X200M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"MOORE, Wayne Richard",USA,United States,Men,4X200M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"WOOLSEY, William Tripp",USA,United States,Men,4X200M Freestyle Relay,Gold
1952,Helsinki,Aquatics,Swimming,"GOTO, Toru",JPN,Japan,Men,4X200M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Swimming,"HAMAGUCHI, Yoshihiro",JPN,Japan,Men,4X200M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Swimming,"SUZUKI, Hiroshi",JPN,Japan,Men,4X200M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Swimming,"TANIKAWA, Teijiro",JPN,Japan,Men,4X200M Freestyle Relay,Silver
1952,Helsinki,Aquatics,Water polo,"ARENA, Ermenegildo",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"CECCARINI, Lucio",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"DE SANZUANE, Renato",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"GAMBINO, Raffaello",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"GIONTA, Salvatore",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"MANNELLI, Maurizio",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"OGNIO, Geminio",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"PERETTI, Carlo",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"POLITO, Vincenzo",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"RUBINI, Cesare",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"TRAIOLA, Renato",ITA,Italy,Men,Water Polo,Bronze
1952,Helsinki,Aquatics,Water polo,"ANTAL, Robert",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"BOLVARI, Antal",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"FABIAN, Dezsö",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"HASZNOS, Istvan",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"JENEI, Laszlo",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"KARPATI, György",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"LEMHENYI, DezsÃ¶",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"MARKOVICS, Kalman",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"MARTIN, Miklos",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"SZITTYA, Karoly",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"SZIVOS, Istvan",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"VIZVARI, György",HUN,Hungary,Men,Water Polo,Gold
1952,Helsinki,Aquatics,Water polo,"BAKASUN, Veljko",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"BRAINOVIC, Marko",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"IVKOVIC, Vladimir",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"JEZIC, Zdravko",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"KOVACIC, Zdravko",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"KURTINI, Ivo",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"RADONIC, Lovro",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"STAKULA, Ivo",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Aquatics,Water polo,"VUKSANOVIC, Bosko",YUG,#N/A,Men,Water Polo,Silver
1952,Helsinki,Athletics,Athletics,"ANUFRIYEV, Aleksandr",URS,#N/A,Men,10000M,Bronze
1952,Helsinki,Athletics,Athletics,"ZATOPEK, Emil",TCH,#N/A,Men,10000M,Gold
1952,Helsinki,Athletics,Athletics,"MIMOUN, Alain",FRA,France,Men,10000M,Silver
1952,Helsinki,Athletics,Athletics,"JUNK, Bruno",URS,#N/A,Men,10000M Walk,Bronze
1952,Helsinki,Athletics,Athletics,"MIKAELSSON, John",SWE,Sweden,Men,10000M Walk,Gold
1952,Helsinki,Athletics,Athletics,"SCHWAB, Erich Arthur Fritz",SUI,Switzerland,Men,10000M Walk,Silver
1952,Helsinki,Athletics,Athletics,"BAILEY, Emmanuel Mcdonald",GBR,United Kingdom,Men,100M,Bronze
1952,Helsinki,Athletics,Athletics,"REMIGINO, Lindy",USA,United States,Men,100M,Gold
1952,Helsinki,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Jamaica,Men,100M,Silver
1952,Helsinki,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Australia,Women,100M,Bronze
1952,Helsinki,Athletics,Athletics,"JACKSON, Marjorie",AUS,Australia,Women,100M,Gold
1952,Helsinki,Athletics,Athletics,"ROBB-HASENJÄGER, Daphne Lilian Evelyn",RSA,South Africa,Women,100M,Silver
1952,Helsinki,Athletics,Athletics,"BARNARD, Arthur",USA,United States,Men,110M Hurdles,Bronze
1952,Helsinki,Athletics,Athletics,"DILLARD, Harrison",USA,United States,Men,110M Hurdles,Gold
1952,Helsinki,Athletics,Athletics,"DAVIS, Jack",USA,United States,Men,110M Hurdles,Silver
1952,Helsinki,Athletics,Athletics,"LUEG, Werner",GER,Germany,Men,1500M,Bronze
1952,Helsinki,Athletics,Athletics,"BARTHEL, Joseph",LUX,Luxembourg,Men,1500M,Gold
1952,Helsinki,Athletics,Athletics,"MCMILLEN, Robert",USA,United States,Men,1500M,Silver
1952,Helsinki,Athletics,Athletics,"GATHERS, James",USA,United States,Men,200M,Bronze
1952,Helsinki,Athletics,Athletics,"STANFIELD, Andrew William",USA,United States,Men,200M,Gold
1952,Helsinki,Athletics,Athletics,"BAKER, Walter Thane",USA,United States,Men,200M,Silver
1952,Helsinki,Athletics,Athletics,"KHNYKINA-DVALISHVILI, Nadezhda",URS,#N/A,Women,200M,Bronze
1952,Helsinki,Athletics,Athletics,"JACKSON, Marjorie",AUS,Australia,Women,200M,Gold
1952,Helsinki,Athletics,Athletics,"BROUWER, Bertha",NED,Netherlands,Women,200M,Silver
1952,Helsinki,Athletics,Athletics,"DISLEY, John Ivor",GBR,United Kingdom,Men,3000M Steeplechase,Bronze
1952,Helsinki,Athletics,Athletics,"ASHENFELTER, Horace III",USA,United States,Men,3000M Steeplechase,Gold
1952,Helsinki,Athletics,Athletics,"KAZANTSEV, Vladimir",URS,#N/A,Men,3000M Steeplechase,Silver
1952,Helsinki,Athletics,Athletics,"MATSON, Oliver Adrian",USA,United States,Men,400M,Bronze
1952,Helsinki,Athletics,Athletics,"RHODEN, Vincent George",JAM,Jamaica,Men,400M,Gold
1952,Helsinki,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Jamaica,Men,400M,Silver
1952,Helsinki,Athletics,Athletics,"HOLLAND, John Macfarlane",NZL,New Zealand,Men,400M Hurdles,Bronze
1952,Helsinki,Athletics,Athletics,"MOORE, Charles Hewes Jr.",USA,United States,Men,400M Hurdles,Gold
1952,Helsinki,Athletics,Athletics,"LITUEV, Yuri",URS,#N/A,Men,400M Hurdles,Silver
1952,Helsinki,Athletics,Athletics,"CSANYI, György",HUN,Hungary,Men,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"GOLDOVANYI, Bela",HUN,Hungary,Men,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"VARASDI, Geza",HUN,Hungary,Men,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"ZARANDI, Laszlo",HUN,Hungary,Men,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"DILLARD, Harrison",USA,United States,Men,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"REMIGINO, Lindy",USA,United States,Men,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"SMITH, Finis Dean",USA,United States,Men,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"STANFIELD, Andrew William",USA,United States,Men,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"KALYAEV, Lev",URS,#N/A,Men,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"SANADZE, Levan",URS,#N/A,Men,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"SUKHAREV, Vladimir",URS,#N/A,Men,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"TOKAREV, Boris",URS,#N/A,Men,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"ARMITAGE, Heather Joy",GBR,United Kingdom,Women,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"CHEESEMAN, Sylvia",GBR,United Kingdom,Women,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"DESFORGES, Jean Catherine",GBR,United Kingdom,Women,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"FOULDS-PAUL, June Florence",GBR,United Kingdom,Women,4X100M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"FAGGS, Mae Heriwentha",USA,United States,Women,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"HARDY, Catherine",USA,United States,Women,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"JONES, Barbara Pearl",USA,United States,Women,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"MOREAU, Janet Theresa",USA,United States,Women,4X100M Relay,Gold
1952,Helsinki,Athletics,Athletics,"KLEIN, Helga",GER,Germany,Women,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"KNAB, Ulla",GER,Germany,Women,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"PETERSEN-KALLENSEE, Marga",GER,Germany,Women,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"SANDER-DOMAGELLA, Maria",GER,Germany,Women,4X100M Relay,Silver
1952,Helsinki,Athletics,Athletics,"GEISTER, Hans",GER,Germany,Men,4X400M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"HAAS, Karl-Friedrich",GER,Germany,Men,4X400M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"STEINES, Günther",GER,Germany,Men,4X400M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"ULZHEIMER, Heinz",GER,Germany,Men,4X400M Relay,Bronze
1952,Helsinki,Athletics,Athletics,"LAING, Leslie",JAM,Jamaica,Men,4X400M Relay,Gold
1952,Helsinki,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Jamaica,Men,4X400M Relay,Gold
1952,Helsinki,Athletics,Athletics,"RHODEN, Vincent George",JAM,Jamaica,Men,4X400M Relay,Gold
1952,Helsinki,Athletics,Athletics,"WINT, Arthur",JAM,Jamaica,Men,4X400M Relay,Gold
1952,Helsinki,Athletics,Athletics,"COLE, Gerrard Eugene",USA,United States,Men,4X400M Relay,Silver
1952,Helsinki,Athletics,Athletics,"MATSON, Oliver Adrian",USA,United States,Men,4X400M Relay,Silver
1952,Helsinki,Athletics,Athletics,"MOORE, Charles Hewes Jr.",USA,United States,Men,4X400M Relay,Silver
1952,Helsinki,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,United States,Men,4X400M Relay,Silver
1952,Helsinki,Athletics,Athletics,"SCHADE, Herbert",GER,Germany,Men,5000M,Bronze
1952,Helsinki,Athletics,Athletics,"ZATOPEK, Emil",TCH,#N/A,Men,5000M,Gold
1952,Helsinki,Athletics,Athletics,"MIMOUN, Alain",FRA,France,Men,5000M,Silver
1952,Helsinki,Athletics,Athletics,"ROKA, Antal",HUN,Hungary,Men,50KM Walk,Bronze
1952,Helsinki,Athletics,Athletics,"DORDONI, Giuseppe",ITA,Italy,Men,50KM Walk,Gold
1952,Helsinki,Athletics,Athletics,"DOLEZAL, Josef",TCH,#N/A,Men,50KM Walk,Silver
1952,Helsinki,Athletics,Athletics,"ULZHEIMER, Heinz",GER,Germany,Men,800M,Bronze
1952,Helsinki,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,United States,Men,800M,Gold
1952,Helsinki,Athletics,Athletics,"WINT, Arthur",JAM,Jamaica,Men,800M,Silver
1952,Helsinki,Athletics,Athletics,"SANDER-DOMAGELLA, Maria",GER,Germany,Women,80M Hurdles,Bronze
1952,Helsinki,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Australia,Women,80M Hurdles,Gold
1952,Helsinki,Athletics,Athletics,"GOLUBNICHAYA, Mariya",URS,#N/A,Women,80M Hurdles,Silver
1952,Helsinki,Athletics,Athletics,"SIMMONS, Floyd Macon Jr.",USA,United States,Men,Decathlon,Bronze
1952,Helsinki,Athletics,Athletics,"MATHIAS, Robert",USA,United States,Men,Decathlon,Gold
1952,Helsinki,Athletics,Athletics,"CAMPBELL, Milton Gray",USA,United States,Men,Decathlon,Silver
1952,Helsinki,Athletics,Athletics,"DILLION, James Leo",USA,United States,Men,Discus Throw,Bronze
1952,Helsinki,Athletics,Athletics,"INESS, Simeon Garland",USA,United States,Men,Discus Throw,Gold
1952,Helsinki,Athletics,Athletics,"CONSOLINI, Adolfo",ITA,Italy,Men,Discus Throw,Silver
1952,Helsinki,Athletics,Athletics,"DUMBADZE, Nina",URS,#N/A,Women,Discus Throw,Bronze
1952,Helsinki,Athletics,Athletics,"ROMASHKOVA-PONOMAREVA, Nina",URS,#N/A,Women,Discus Throw,Gold
1952,Helsinki,Athletics,Athletics,"BAGRYANTSEVA, Elizaveta",URS,#N/A,Women,Discus Throw,Silver
